operacao,ocupacao
50901,0
50902,1
50903,0
50904,1
50905,0
50906,1
50907,2
50908,1
50909,0
50910,1
50911,2
50912,3
50913,2
50914,1
50915,2
50916,1
50917,2
50918,3
50919,2
50920,3
50921,2
50922,1
50923,2
50924,1
50925,0
50926,1
50927,2
50928,1
50929,2
50930,3
50931,4
50932,3
50933,2
50934,1
50935,2
50936,1
50937,0
50938,1
50939,2
50940,3
50941,2
50942,1
50943,0
50944,1
50945,0
50946,1
50947,0
50948,1
50949,0
50950,1
50951,2
50952,3
50953,4
50954,5
50955,6
50956,5
50957,4
50958,3
50959,2
50960,1
50961,0
50962,1
50963,0
50964,1
50965,0
50966,1
50967,0
50968,1
50969,0
50970,1
50971,0
50972,1
50973,0
50974,1
50975,2
50976,1
50977,0
50978,1
50979,0
50980,1
50981,0
50982,1
50983,0
50984,1
50985,0
50986,1
50987,2
50988,3
50989,4
50990,5
50991,4
50992,3
50993,2
50994,1
50995,0
50996,1
50997,0
50998,1
50999,0
51000,1
51001,2
51002,3
51003,4
51004,5
51005,4
51006,3
51007,2
51008,1
51009,0
51010,1
51011,2
51012,1
51013,0
51014,1
51015,2
51016,1
51017,0
51018,1
51019,2
51020,1
51021,0
51022,1
51023,0
51024,1
51025,2
51026,1
51027,0
51028,1
51029,0
51030,1
51031,0
51032,1
51033,2
51034,1
51035,0
51036,1
51037,2
51038,1
51039,0
51040,1
51041,2
51042,1
51043,0
51044,1
51045,0
51046,1
51047,2
51048,1
51049,2
51050,3
51051,4
51052,3
51053,2
51054,1
51055,0
51056,1
51057,2
51058,1
51059,0
51060,1
51061,0
51062,1
51063,0
51064,1
51065,0
51066,1
51067,0
51068,1
51069,0
51070,1
51071,2
51072,1
51073,0
51074,1
51075,0
51076,1
51077,0
51078,1
51079,2
51080,1
51081,0
51082,1
51083,0
51084,1
51085,0
51086,1
51087,0
51088,1
51089,2
51090,1
51091,0
51092,1
51093,0
51094,1
51095,2
51096,1
51097,0
51098,1
51099,0
51100,1
51101,0
51102,1
51103,0
51104,1
51105,2
51106,1
51107,0
51108,1
51109,0
51110,1
51111,2
51112,1
51113,0
51114,1
51115,0
51116,1
51117,0
51118,1
51119,0
51120,1
51121,2
51122,1
51123,2
51124,3
51125,4
51126,5
51127,4
51128,3
51129,2
51130,1
51131,0
51132,1
51133,0
51134,1
51135,2
51136,1
51137,2
51138,1
51139,0
51140,1
51141,0
51142,1
51143,0
51144,1
51145,0
51146,1
51147,2
51148,3
51149,4
51150,3
51151,4
51152,3
51153,4
51154,3
51155,2
51156,3
51157,2
51158,1
51159,0
51160,1
51161,2
51162,1
51163,0
51164,1
51165,0
51166,1
51167,2
51168,1
51169,0
51170,1
51171,2
51172,3
51173,2
51174,1
51175,2
51176,3
51177,4
51178,5
51179,4
51180,3
51181,2
51182,3
51183,2
51184,1
51185,0
51186,1
51187,0
51188,1
51189,0
51190,1
51191,0
51192,1
51193,0
51194,1
51195,0
51196,1
51197,0
51198,1
51199,2
51200,1
51201,0
51202,1
51203,0
51204,1
51205,0
51206,1
51207,0
51208,1
51209,0
51210,1
51211,0
51212,1
51213,0
51214,1
51215,0
51216,1
51217,0
51218,1
51219,0
51220,1
51221,0
51222,1
51223,0
51224,1
51225,0
51226,1
51227,0
51228,1
51229,2
51230,1
51231,0
51232,1
51233,0
51234,1
51235,0
51236,1
51237,0
51238,1
51239,2
51240,1
51241,0
51242,1
51243,2
51244,1
51245,0
51246,1
51247,2
51248,3
51249,4
51250,5
51251,6
51252,7
51253,8
51254,9
51255,10
51256,11
51257,10
51258,9
51259,8
51260,9
51261,8
51262,7
51263,6
51264,5
51265,4
51266,3
51267,4
51268,3
51269,2
51270,1
51271,2
51272,1
51273,0
51274,1
51275,0
51276,1
51277,0
51278,1
51279,0
51280,1
51281,0
51282,1
51283,0
51284,1
51285,0
51286,1
51287,0
51288,1
51289,0
51290,1
51291,0
51292,1
51293,0
51294,1
51295,0
51296,1
51297,0
51298,1
51299,0
51300,1
51301,0
51302,1
51303,0
51304,1
51305,0
51306,1
51307,0
51308,1
51309,2
51310,3
51311,4
51312,3
51313,2
51314,1
51315,2
51316,1
51317,2
51318,1
51319,2
51320,1
51321,0
51322,1
51323,0
51324,1
51325,0
51326,1
51327,0
51328,1
51329,2
51330,3
51331,4
51332,5
51333,6
51334,7
51335,8
51336,9
51337,10
51338,11
51339,12
51340,11
51341,12
51342,11
51343,10
51344,9
51345,8
51346,7
51347,6
51348,5
51349,6
51350,7
51351,6
51352,5
51353,4
51354,3
51355,2
51356,3
51357,4
51358,3
51359,2
51360,1
51361,0
51362,1
51363,0
51364,1
51365,0
51366,1
51367,0
51368,1
51369,0
51370,1
51371,0
51372,1
51373,0
51374,1
51375,0
51376,1
51377,2
51378,3
51379,4
51380,5
51381,6
51382,5
51383,4
51384,5
51385,4
51386,3
51387,2
51388,1
51389,0
51390,1
51391,0
51392,1
51393,0
51394,1
51395,0
51396,1
51397,0
51398,1
51399,0
51400,1
51401,0
51402,1
51403,0
51404,1
51405,0
51406,1
51407,0
51408,1
51409,0
51410,1
51411,0
51412,1
51413,0
51414,1
51415,0
51416,1
51417,0
51418,1
51419,0
51420,1
51421,0
51422,1
51423,0
51424,1
51425,0
51426,1
51427,0
51428,1
51429,2
51430,1
51431,0
51432,1
51433,2
51434,3
51435,4
51436,5
51437,6
51438,5
51439,4
51440,5
51441,4
51442,3
51443,4
51444,3
51445,2
51446,1
51447,0
51448,1
51449,0
51450,1
51451,0
51452,1
51453,0
51454,1
51455,2
51456,3
51457,2
51458,1
51459,2
51460,1
51461,0
51462,1
51463,0
51464,1
51465,0
51466,1
51467,0
51468,1
51469,0
51470,1
51471,0
51472,1
51473,0
51474,1
51475,0
51476,1
51477,2
51478,3
51479,4
51480,5
51481,6
51482,7
51483,8
51484,9
51485,10
51486,11
51487,12
51488,13
51489,12
51490,11
51491,12
51492,11
51493,10
51494,9
51495,10
51496,11
51497,12
51498,13
51499,14
51500,13
51501,12
51502,11
51503,10
51504,9
51505,8
51506,7
51507,6
51508,5
51509,4
51510,3
51511,2
51512,1
51513,0
51514,1
51515,2
51516,1
51517,0
51518,1
51519,0
51520,1
51521,0
51522,1
51523,0
51524,1
51525,0
51526,1
51527,0
51528,1
51529,0
51530,1
51531,0
51532,1
51533,0
51534,1
51535,0
51536,1
51537,0
51538,1
51539,0
51540,1
51541,0
51542,1
51543,0
51544,1
51545,0
51546,1
51547,0
51548,1
51549,0
51550,1
51551,0
51552,1
51553,0
51554,1
51555,0
51556,1
51557,2
51558,3
51559,2
51560,1
51561,0
51562,1
51563,2
51564,1
51565,0
51566,1
51567,0
51568,1
51569,0
51570,1
51571,0
51572,1
51573,0
51574,1
51575,2
51576,1
51577,0
51578,1
51579,0
51580,1
51581,2
51582,1
51583,0
51584,1
51585,0
51586,1
51587,0
51588,1
51589,0
51590,1
51591,0
51592,1
51593,2
51594,3
51595,4
51596,5
51597,6
51598,7
51599,8
51600,9
51601,10
51602,9
51603,8
51604,9
51605,8
51606,7
51607,6
51608,5
51609,4
51610,3
51611,2
51612,1
51613,0
51614,1
51615,0
51616,1
51617,0
51618,1
51619,2
51620,1
51621,0
51622,1
51623,0
51624,1
51625,0
51626,1
51627,0
51628,1
51629,2
51630,3
51631,4
51632,5
51633,4
51634,3
51635,2
51636,1
51637,0
51638,1
51639,2
51640,1
51641,0
51642,1
51643,2
51644,1
51645,0
51646,1
51647,2
51648,1
51649,0
51650,1
51651,0
51652,1
51653,0
51654,1
51655,2
51656,3
51657,4
51658,3
51659,4
51660,3
51661,2
51662,1
51663,0
51664,1
51665,0
51666,1
51667,0
51668,1
51669,0
51670,1
51671,2
51672,3
51673,4
51674,3
51675,2
51676,3
51677,2
51678,1
51679,0
51680,1
51681,0
51682,1
51683,0
51684,1
51685,0
51686,1
51687,0
51688,1
51689,0
51690,1
51691,0
51692,1
51693,0
51694,1
51695,0
51696,1
51697,2
51698,3
51699,4
51700,3
51701,4
51702,3
51703,2
51704,1
51705,0
51706,1
51707,0
51708,1
51709,0
51710,1
51711,0
51712,1
51713,0
51714,1
51715,0
51716,1
51717,0
51718,1
51719,0
51720,1
51721,0
51722,1
51723,0
51724,1
51725,0
51726,1
51727,0
51728,1
51729,0
51730,1
51731,0
51732,1
51733,0
51734,1
51735,0
51736,1
51737,0
51738,1
51739,0
51740,1
51741,2
51742,1
51743,0
51744,1
51745,0
51746,1
51747,0
51748,1
51749,0
51750,1
51751,2
51752,1
51753,0
51754,1
51755,0
51756,1
51757,0
51758,1
51759,0
51760,1
51761,2
51762,1
51763,0
51764,1
51765,0
51766,1
51767,0
51768,1
51769,0
51770,1
51771,2
51772,3
51773,2
51774,1
51775,2
51776,1
51777,0
51778,1
51779,0
51780,1
51781,0
51782,1
51783,2
51784,1
51785,0
51786,1
51787,2
51788,1
51789,0
51790,1
51791,0
51792,1
51793,0
51794,1
51795,2
51796,1
51797,2
51798,1
51799,0
51800,1
51801,0
51802,1
51803,2
51804,3
51805,2
51806,1
51807,0
51808,1
51809,2
51810,1
51811,0
51812,1
51813,2
51814,1
51815,0
51816,1
51817,0
51818,1
51819,2
51820,1
51821,2
51822,1
51823,2
51824,1
51825,0
51826,1
51827,0
51828,1
51829,0
51830,1
51831,2
51832,1
51833,2
51834,1
51835,2
51836,3
51837,2
51838,1
51839,0
51840,1
51841,0
51842,1
51843,0
51844,1
51845,0
51846,1
51847,0
51848,1
51849,0
51850,1
51851,0
51852,1
51853,2
51854,1
51855,0
51856,1
51857,0
51858,1
51859,0
51860,1
51861,0
51862,1
51863,0
51864,1
51865,0
51866,1
51867,0
51868,1
51869,0
51870,1
51871,0
51872,1
51873,2
51874,1
51875,0
51876,1
51877,0
51878,1
51879,0
51880,1
51881,0
51882,1
51883,0
51884,1
51885,0
51886,1
51887,0
51888,1
51889,0
51890,1
51891,2
51892,3
51893,4
51894,5
51895,6
51896,5
51897,4
51898,3
51899,2
51900,1
51901,2
51902,3
51903,4
51904,3
51905,2
51906,1
51907,2
51908,1
51909,2
51910,1
51911,0
51912,1
51913,2
51914,1
51915,0
51916,1
51917,0
51918,1
51919,2
51920,1
51921,0
51922,1
51923,0
51924,1
51925,0
51926,1
51927,2
51928,3
51929,4
51930,5
51931,6
51932,7
51933,8
51934,9
51935,10
51936,11
51937,12
51938,13
51939,14
51940,13
51941,12
51942,13
51943,12
51944,13
51945,12
51946,11
51947,10
51948,11
51949,10
51950,9
51951,8
51952,7
51953,6
51954,5
51955,6
51956,5
51957,4
51958,3
51959,2
51960,3
51961,2
51962,1
51963,2
51964,1
51965,2
51966,1
51967,0
51968,1
51969,2
51970,3
51971,4
51972,5
51973,6
51974,7
51975,8
51976,7
51977,6
51978,7
51979,6
51980,5
51981,6
51982,5
51983,4
51984,3
51985,2
51986,3
51987,2
51988,1
51989,2
51990,1
51991,0
51992,1
51993,0
51994,1
51995,0
51996,1
51997,0
51998,1
51999,2
52000,1
52001,0
52002,1
52003,0
52004,1
52005,2
52006,1
52007,0
52008,1
52009,0
52010,1
52011,2
52012,1
52013,0
52014,1
52015,0
52016,1
52017,2
52018,1
52019,0
52020,1
52021,0
52022,1
52023,0
52024,1
52025,2
52026,3
52027,4
52028,5
52029,6
52030,5
52031,4
52032,3
52033,2
52034,3
52035,2
52036,3
52037,4
52038,5
52039,6
52040,7
52041,8
52042,9
52043,10
52044,11
52045,12
52046,13
52047,14
52048,15
52049,14
52050,15
52051,14
52052,13
52053,14
52054,15
52055,16
52056,15
52057,16
52058,17
52059,18
52060,19
52061,20
52062,21
52063,22
52064,23
52065,24
52066,25
52067,26
52068,27
52069,28
52070,29
52071,30
52072,31
52073,32
52074,33
52075,34
52076,35
52077,36
52078,37
52079,38
52080,39
52081,40
52082,41
52083,42
52084,43
52085,44
52086,45
52087,46
52088,47
52089,48
52090,49
52091,50
52092,49
52093,50
52094,51
52095,52
52096,53
52097,54
52098,55
52099,54
52100,53
52101,54
52102,55
52103,56
52104,57
52105,58
52106,57
52107,56
52108,55
52109,56
52110,57
52111,56
52112,55
52113,54
52114,55
52115,56
52116,55
52117,54
52118,53
52119,54
52120,55
52121,54
52122,55
52123,56
52124,57
52125,58
52126,59
52127,60
52128,61
52129,62
52130,63
52131,64
52132,65
52133,66
52134,67
52135,68
52136,69
52137,70
52138,71
52139,72
52140,73
52141,74
52142,75
52143,76
52144,77
52145,78
52146,79
52147,80
52148,81
52149,82
52150,83
52151,84
52152,85
52153,86
52154,87
52155,88
52156,89
52157,90
52158,91
52159,92
52160,93
52161,94
52162,95
52163,94
52164,93
52165,92
52166,91
52167,90
52168,89
52169,88
52170,87
52171,86
52172,85
52173,84
52174,83
52175,82
52176,81
52177,80
52178,79
52179,78
52180,77
52181,76
52182,75
52183,74
52184,73
52185,72
52186,71
52187,70
52188,69
52189,68
52190,67
52191,66
52192,65
52193,64
52194,63
52195,62
52196,61
52197,60
52198,59
52199,58
52200,57
52201,56
52202,55
52203,54
52204,53
52205,52
52206,51
52207,50
52208,49
52209,48
52210,47
52211,46
52212,45
52213,44
52214,43
52215,42
52216,41
52217,40
52218,39
52219,38
52220,37
52221,36
52222,35
52223,34
52224,33
52225,32
52226,31
52227,30
52228,29
52229,28
52230,27
52231,26
52232,25
52233,24
52234,23
52235,22
52236,21
52237,20
52238,19
52239,18
52240,17
52241,16
52242,15
52243,14
52244,13
52245,12
52246,11
52247,10
52248,9
52249,8
52250,7
52251,6
52252,5
52253,4
52254,3
52255,2
52256,1
52257,0
52258,1
52259,2
52260,1
52261,0
52262,1
52263,0
52264,1
52265,2
52266,1
52267,0
52268,1
52269,0
52270,1
52271,2
52272,1
52273,0
52274,1
52275,2
52276,1
52277,0
52278,1
52279,2
52280,1
52281,0
52282,1
52283,0
52284,1
52285,0
52286,1
52287,0
52288,1
52289,0
52290,1
52291,0
52292,1
52293,2
52294,1
52295,0
52296,1
52297,0
52298,1
52299,0
52300,1
52301,0
52302,1
52303,2
52304,3
52305,4
52306,3
52307,2
52308,1
52309,0
52310,1
52311,2
52312,1
52313,0
52314,1
52315,0
52316,1
52317,2
52318,1
52319,0
52320,1
52321,0
52322,1
52323,0
52324,1
52325,0
52326,1
52327,0
52328,1
52329,0
52330,1
52331,0
52332,1
52333,0
52334,1
52335,2
52336,3
52337,2
52338,3
52339,2
52340,1
52341,0
52342,1
52343,2
52344,3
52345,4
52346,5
52347,6
52348,7
52349,6
52350,5
52351,6
52352,5
52353,4
52354,3
52355,2
52356,1
52357,0
52358,1
52359,0
52360,1
52361,0
52362,1
52363,2
52364,3
52365,4
52366,5
52367,6
52368,7
52369,8
52370,9
52371,10
52372,11
52373,12
52374,13
52375,14
52376,15
52377,16
52378,17
52379,18
52380,19
52381,20
52382,21
52383,22
52384,23
52385,22
52386,21
52387,20
52388,19
52389,18
52390,17
52391,16
52392,17
52393,16
52394,15
52395,14
52396,13
52397,12
52398,11
52399,12
52400,11
52401,10
52402,9
52403,8
52404,9
52405,8
52406,7
52407,6
52408,5
52409,4
52410,3
52411,2
52412,1
52413,2
52414,1
52415,0
52416,1
52417,2
52418,1
52419,0
52420,1
52421,2
52422,3
52423,2
52424,1
52425,2
52426,1
52427,2
52428,1
52429,2
52430,1
52431,0
52432,1
52433,0
52434,1
52435,0
52436,1
52437,0
52438,1
52439,2
52440,3
52441,4
52442,5
52443,6
52444,7
52445,8
52446,9
52447,8
52448,7
52449,8
52450,9
52451,8
52452,9
52453,10
52454,9
52455,10
52456,9
52457,10
52458,11
52459,10
52460,11
52461,10
52462,11
52463,10
52464,11
52465,10
52466,11
52467,10
52468,11
52469,10
52470,11
52471,10
52472,11
52473,10
52474,11
52475,12
52476,11
52477,12
52478,11
52479,12
52480,11
52481,12
52482,11
52483,12
52484,11
52485,12
52486,11
52487,12
52488,11
52489,12
52490,11
52491,12
52492,11
52493,12
52494,11
52495,12
52496,11
52497,12
52498,11
52499,12
52500,11
52501,12
52502,11
52503,12
52504,11
52505,12
52506,13
52507,14
52508,13
52509,14
52510,13
52511,14
52512,13
52513,14
52514,13
52515,14
52516,13
52517,12
52518,13
52519,14
52520,15
52521,14
52522,15
52523,14
52524,13
52525,14
52526,13
52527,14
52528,13
52529,14
52530,13
52531,14
52532,13
52533,14
52534,13
52535,14
52536,13
52537,14
52538,13
52539,14
52540,13
52541,14
52542,15
52543,14
52544,13
52545,14
52546,15
52547,16
52548,15
52549,14
52550,15
52551,14
52552,15
52553,14
52554,13
52555,14
52556,13
52557,14
52558,13
52559,12
52560,13
52561,12
52562,13
52563,12
52564,13
52565,12
52566,13
52567,12
52568,11
52569,12
52570,13
52571,14
52572,15
52573,14
52574,13
52575,14
52576,13
52577,12
52578,13
52579,12
52580,13
52581,12
52582,13
52583,12
52584,13
52585,12
52586,13
52587,12
52588,13
52589,14
52590,13
52591,12
52592,13
52593,12
52594,13
52595,12
52596,13
52597,12
52598,13
52599,12
52600,13
52601,12
52602,11
52603,10
52604,9
52605,10
52606,9
52607,8
52608,7
52609,6
52610,5
52611,4
52612,3
52613,4
52614,3
52615,4
52616,3
52617,2
52618,3
52619,4
52620,5
52621,6
52622,5
52623,4
52624,3
52625,2
52626,1
52627,2
52628,1
52629,0
52630,1
52631,0
52632,1
52633,2
52634,1
52635,2
52636,1
52637,0
52638,1
52639,0
52640,1
52641,0
52642,1
52643,0
52644,1
52645,2
52646,3
52647,4
52648,5
52649,6
52650,7
52651,6
52652,5
52653,4
52654,3
52655,2
52656,1
52657,0
52658,1
52659,0
52660,1
52661,0
52662,1
52663,0
52664,1
52665,0
52666,1
52667,2
52668,1
52669,0
52670,1
52671,0
52672,1
52673,2
52674,1
52675,2
52676,3
52677,2
52678,1
52679,0
52680,1
52681,0
52682,1
52683,2
52684,1
52685,2
52686,1
52687,0
52688,1
52689,0
52690,1
52691,0
52692,1
52693,2
52694,1
52695,0
52696,1
52697,2
52698,1
52699,0
52700,1
52701,0
52702,1
52703,2
52704,1
52705,0
52706,1
52707,0
52708,1
52709,0
52710,1
52711,0
52712,1
52713,0
52714,1
52715,2
52716,3
52717,4
52718,5
52719,6
52720,5
52721,4
52722,3
52723,2
52724,1
52725,0
52726,1
52727,0
52728,1
52729,2
52730,3
52731,4
52732,5
52733,6
52734,5
52735,4
52736,3
52737,2
52738,1
52739,0
52740,1
52741,2
52742,3
52743,2
52744,1
52745,0
52746,1
52747,2
52748,3
52749,2
52750,1
52751,0
52752,1
52753,2
52754,1
52755,0
52756,1
52757,0
52758,1
52759,0
52760,1
52761,0
52762,1
52763,2
52764,3
52765,2
52766,3
52767,4
52768,5
52769,6
52770,5
52771,4
52772,3
52773,2
52774,1
52775,2
52776,3
52777,4
52778,5
52779,4
52780,3
52781,4
52782,3
52783,4
52784,5
52785,4
52786,5
52787,4
52788,3
52789,4
52790,5
52791,6
52792,5
52793,4
52794,3
52795,2
52796,1
52797,2
52798,1
52799,0
52800,1
52801,2
52802,3
52803,4
52804,5
52805,6
52806,5
52807,4
52808,3
52809,2
52810,1
52811,2
52812,1
52813,2
52814,3
52815,4
52816,3
52817,2
52818,3
52819,4
52820,3
52821,2
52822,3
52823,2
52824,1
52825,0
52826,1
52827,2
52828,1
52829,0
52830,1
52831,0
52832,1
52833,0
52834,1
52835,0
52836,1
52837,0
52838,1
52839,0
52840,1
52841,2
52842,3
52843,2
52844,1
52845,0
52846,1
52847,0
52848,1
52849,0
52850,1
52851,2
52852,3
52853,4
52854,5
52855,4
52856,5
52857,4
52858,5
52859,4
52860,3
52861,4
52862,3
52863,2
52864,1
52865,2
52866,1
52867,2
52868,1
52869,2
52870,1
52871,0
52872,1
52873,0
52874,1
52875,0
52876,1
52877,2
52878,1
52879,0
52880,1
52881,2
52882,1
52883,0
52884,1
52885,0
52886,1
52887,2
52888,3
52889,2
52890,1
52891,0
52892,1
52893,0
52894,1
52895,0
52896,1
52897,0
52898,1
52899,2
52900,3
52901,2
52902,1
52903,0
52904,1
52905,2
52906,1
52907,0
52908,1
52909,2
52910,3
52911,4
52912,5
52913,4
52914,3
52915,2
52916,1
52917,2
52918,1
52919,0
52920,1
52921,2
52922,1
52923,0
52924,1
52925,0
52926,1
52927,2
52928,1
52929,0
52930,1
52931,0
52932,1
52933,0
52934,1
52935,0
52936,1
52937,2
52938,3
52939,2
52940,3
52941,2
52942,1
52943,0
52944,1
52945,0
52946,1
52947,2
52948,1
52949,0
52950,1
52951,2
52952,1
52953,0
52954,1
52955,2
52956,3
52957,4
52958,5
52959,4
52960,3
52961,2
52962,3
52963,4
52964,3
52965,4
52966,3
52967,2
52968,3
52969,2
52970,3
52971,4
52972,5
52973,6
52974,7
52975,8
52976,7
52977,8
52978,7
52979,8
52980,7
52981,8
52982,7
52983,8
52984,7
52985,8
52986,7
52987,8
52988,9
52989,10
52990,11
52991,10
52992,11
52993,10
52994,11
52995,10
52996,9
52997,8
52998,7
52999,8
53000,7
53001,8
53002,7
53003,6
53004,7
53005,6
53006,5
53007,4
53008,5
53009,4
53010,5
53011,4
53012,5
53013,4
53014,5
53015,4
53016,5
53017,4
53018,3
53019,2
53020,3
53021,4
53022,3
53023,4
53024,3
53025,2
53026,1
53027,2
53028,1
53029,2
53030,3
53031,2
53032,3
53033,4
53034,5
53035,6
53036,5
53037,6
53038,5
53039,6
53040,5
53041,6
53042,5
53043,6
53044,5
53045,6
53046,5
53047,4
53048,5
53049,6
53050,5
53051,6
53052,5
53053,6
53054,5
53055,6
53056,5
53057,6
53058,5
53059,6
53060,5
53061,6
53062,5
53063,6
53064,5
53065,6
53066,5
53067,6
53068,5
53069,6
53070,7
53071,8
53072,7
53073,8
53074,7
53075,8
53076,7
53077,8
53078,7
53079,6
53080,7
53081,6
53082,7
53083,6
53084,7
53085,6
53086,7
53087,6
53088,7
53089,6
53090,7
53091,6
53092,7
53093,6
53094,7
53095,6
53096,7
53097,6
53098,5
53099,4
53100,3
53101,2
53102,1
53103,2
53104,1
53105,0
53106,1
53107,0
53108,1
53109,0
53110,1
53111,0
53112,1
53113,2
53114,3
53115,4
53116,5
53117,4
53118,3
53119,4
53120,3
53121,2
53122,1
53123,0
53124,1
53125,0
53126,1
53127,0
53128,1
53129,0
53130,1
53131,0
53132,1
53133,0
53134,1
53135,0
53136,1
53137,2
53138,3
53139,4
53140,5
53141,6
53142,5
53143,4
53144,3
53145,2
53146,1
53147,2
53148,3
53149,4
53150,5
53151,6
53152,7
53153,8
53154,9
53155,10
53156,11
53157,12
53158,13
53159,14
53160,15
53161,16
53162,17
53163,18
53164,19
53165,20
53166,21
53167,22
53168,23
53169,24
53170,25
53171,26
53172,27
53173,28
53174,29
53175,30
53176,31
53177,32
53178,33
53179,34
53180,35
53181,36
53182,35
53183,34
53184,35
53185,34
53186,35
53187,34
53188,33
53189,32
53190,31
53191,30
53192,29
53193,30
53194,29
53195,28
53196,27
53197,28
53198,27
53199,28
53200,27
53201,26
53202,25
53203,24
53204,25
53205,24
53206,25
53207,24
53208,25
53209,24
53210,23
53211,24
53212,25
53213,24
53214,25
53215,24
53216,23
53217,22
53218,21
53219,20
53220,19
53221,18
53222,17
53223,16
53224,15
53225,14
53226,13
53227,12
53228,11
53229,10
53230,9
53231,8
53232,7
53233,6
53234,5
53235,4
53236,3
53237,2
53238,1
53239,2
53240,3
53241,2
53242,1
53243,2
53244,1
53245,0
53246,1
53247,0
53248,1
53249,2
53250,3
53251,4
53252,5
53253,4
53254,5
53255,4
53256,3
53257,2
53258,1
53259,0
53260,1
53261,2
53262,1
53263,2
53264,1
53265,0
53266,1
53267,2
53268,1
53269,2
53270,1
53271,2
53272,1
53273,0
53274,1
53275,2
53276,3
53277,4
53278,5
53279,6
53280,5
53281,4
53282,3
53283,2
53284,1
53285,2
53286,1
53287,0
53288,1
53289,2
53290,1
53291,2
53292,1
53293,2
53294,1
53295,0
53296,1
53297,2
53298,1
53299,0
53300,1
53301,0
53302,1
53303,0
53304,1
53305,0
53306,1
53307,0
53308,1
53309,0
53310,1
53311,2
53312,1
53313,0
53314,1
53315,0
53316,1
53317,0
53318,1
53319,0
53320,1
53321,0
53322,1
53323,2
53324,3
53325,4
53326,5
53327,6
53328,7
53329,8
53330,9
53331,10
53332,9
53333,10
53334,11
53335,10
53336,9
53337,10
53338,11
53339,10
53340,11
53341,12
53342,13
53343,14
53344,15
53345,16
53346,15
53347,16
53348,15
53349,16
53350,17
53351,16
53352,17
53353,16
53354,17
53355,16
53356,17
53357,16
53358,17
53359,16
53360,17
53361,16
53362,17
53363,16
53364,17
53365,16
53366,17
53367,16
53368,17
53369,16
53370,17
53371,16
53372,17
53373,16
53374,17
53375,16
53376,17
53377,16
53378,17
53379,16
53380,17
53381,16
53382,15
53383,14
53384,15
53385,16
53386,15
53387,14
53388,15
53389,14
53390,13
53391,12
53392,13
53393,12
53394,11
53395,12
53396,13
53397,12
53398,11
53399,10
53400,9
53401,10
53402,11
53403,10
53404,11
53405,10
53406,9
53407,10
53408,11
53409,10
53410,9
53411,10
53412,11
53413,10
53414,9
53415,8
53416,7
53417,8
53418,7
53419,6
53420,7
53421,8
53422,7
53423,6
53424,7
53425,6
53426,5
53427,6
53428,5
53429,4
53430,3
53431,2
53432,3
53433,2
53434,1
53435,2
53436,1
53437,2
53438,3
53439,4
53440,3
53441,4
53442,3
53443,4
53444,3
53445,4
53446,3
53447,2
53448,3
53449,2
53450,3
53451,2
53452,3
53453,4
53454,3
53455,2
53456,1
53457,0
53458,1
53459,0
53460,1
53461,2
53462,1
53463,0
53464,1
53465,0
53466,1
53467,2
53468,1
53469,0
53470,1
53471,0
53472,1
53473,2
53474,1
53475,0
53476,1
53477,0
53478,1
53479,0
53480,1
53481,2
53482,3
53483,4
53484,5
53485,6
53486,7
53487,8
53488,9
53489,10
53490,11
53491,12
53492,13
53493,12
53494,13
53495,12
53496,11
53497,12
53498,11
53499,12
53500,11
53501,10
53502,9
53503,8
53504,7
53505,6
53506,5
53507,6
53508,5
53509,4
53510,3
53511,4
53512,3
53513,2
53514,1
53515,2
53516,3
53517,2
53518,1
53519,0
53520,1
53521,0
53522,1
53523,0
53524,1
53525,0
53526,1
53527,2
53528,1
53529,0
53530,1
53531,2
53532,1
53533,0
53534,1
53535,0
53536,1
53537,2
53538,1
53539,0
53540,1
53541,0
53542,1
53543,0
53544,1
53545,2
53546,3
53547,4
53548,5
53549,6
53550,5
53551,4
53552,5
53553,6
53554,5
53555,4
53556,5
53557,4
53558,3
53559,2
53560,3
53561,4
53562,3
53563,4
53564,3
53565,2
53566,3
53567,2
53568,3
53569,2
53570,3
53571,4
53572,5
53573,6
53574,7
53575,8
53576,7
53577,8
53578,9
53579,10
53580,9
53581,10
53582,9
53583,10
53584,9
53585,10
53586,9
53587,10
53588,9
53589,10
53590,11
53591,12
53592,13
53593,14
53594,15
53595,16
53596,17
53597,16
53598,17
53599,18
53600,17
53601,18
53602,17
53603,18
53604,17
53605,18
53606,19
53607,20
53608,19
53609,20
53610,19
53611,20
53612,19
53613,20
53614,19
53615,20
53616,19
53617,20
53618,19
53619,18
53620,17
53621,16
53622,15
53623,14
53624,13
53625,12
53626,11
53627,10
53628,9
53629,8
53630,7
53631,6
53632,5
53633,4
53634,3
53635,2
53636,1
53637,0
53638,1
53639,2
53640,1
53641,0
53642,1
53643,0
53644,1
53645,2
53646,3
53647,4
53648,5
53649,6
53650,7
53651,8
53652,9
53653,10
53654,11
53655,10
53656,9
53657,8
53658,9
53659,8
53660,9
53661,8
53662,7
53663,6
53664,5
53665,4
53666,3
53667,2
53668,1
53669,0
53670,1
53671,0
53672,1
53673,0
53674,1
53675,2
53676,1
53677,0
53678,1
53679,0
53680,1
53681,0
53682,1
53683,0
53684,1
53685,0
53686,1
53687,0
53688,1
53689,0
53690,1
53691,0
53692,1
53693,2
53694,1
53695,0
53696,1
53697,2
53698,3
